
=== 更新时间: 2025-10-22 13:41:18 ===
- 卫视频道 - 河南卫视: http://39.135.133.163:80/wh7f454c46tw4012077874_1717052261/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
- 卫视频道 - 湖北卫视: http://39.134.65.106/PLTV/88888888/224/3221225569/1.m3u8
- 卫视频道 - 湖北卫视: http://39.134.65.106/PLTV/88888888/224/3221226015/1.m3u8
- 🐼移动专区 - 湖北卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226477/.m3u8
- 卫视频道 - 湖北卫视: http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
- 🐼移动专区 - 湖北卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226501/.m3u8
- 🐼移动专区 - 湖北卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225627/.m3u8
- 卫视频道 - 湖北卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
- 卫视频道 - 湖北卫视: http://39.134.65.106/PLTV/88888888/224/3221225975/1.m3u8
- 卫视频道 - 湖北卫视: http://118.89.87.74:88/live.php?id=湖北卫视
- 卫视频道 - 江西卫视: http://39.134.65.106/PLTV/88888888/224/3221225995/1.m3u8
- 卫视频道 - 江西卫视: http://39.134.65.106/PLTV/88888888/224/3221225935/1.m3u8
- 卫视频道 - 江西卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
- 卫视频道 - 江西卫视: http://39.135.133.166:80/wh7f454c46tw3906931588_1737154373/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
- 🐼移动专区 - 江西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226344/.m3u8
- 🐼移动专区 - 江西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226504/.m3u8
- 卫视频道 - 江西卫视: http://118.89.87.74:88/live.php?id=江西卫视
- 卫视频道 - 四川卫视: http://39.134.65.106/PLTV/88888888/224/3221226014/1.m3u8
- 🐼移动专区 - 四川卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226513/.m3u8
- 卫视频道 - 四川卫视: http://39.134.65.106/PLTV/88888888/224/3221225970/1.m3u8
- 🐼移动专区 - 四川卫视: http://39.134.67.6/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226338/.m3u8
- 卫视频道 - 四川卫视: http://39.135.133.156:80/wh7f454c46tw3598946920_-525969198/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
- 卫视频道 - 四川卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
- 卫视频道 - 重庆卫视: http://39.134.65.106/PLTV/88888888/224/3221225963/1.m3u8
- 🐼移动专区 - 重庆卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226463/.m3u8
- 卫视频道 - 重庆卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
- 卫视频道 - 重庆卫视: http://39.134.65.106/PLTV/88888888/224/3221225502/1.m3u8
- 卫视频道 - 重庆卫视: http://39.134.65.106/PLTV/88888888/224/3221226001/1.m3u8
- 🐼移动专区 - 重庆卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225618/.m3u8
- 🐼移动专区 - 重庆卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226409/.m3u8
- 卫视频道 - 重庆卫视: http://39.135.133.160:80/wh7f454c46tw126237292_-2012564863/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
- 卫视频道 - 贵州卫视: http://39.134.65.251/PLTV/88888888/224/3221225974/1.m3u8
- 卫视频道 - 贵州卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
- 卫视频道 - 贵州卫视: http://39.134.65.106/PLTV/88888888/224/3221226030/1.m3u8
- 🐼移动专区 - 贵州卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226383/.m3u8
- 卫视频道 - 贵州卫视: http://39.134.65.106/PLTV/88888888/224/3221225974/1.m3u8
- 卫视频道 - 贵州卫视: http://39.134.65.106/PLTV/88888888/224/3221225576/1.m3u8
- 卫视频道 - 贵州卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/1.m3u8
- 卫视频道 - 贵州卫视: http://39.135.133.176:80/wh7f454c46tw53510839_-567064880/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
- 🐼移动专区 - 贵州卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225626/.m3u8
- 卫视频道 - 云南卫视: http://39.134.65.106/PLTV/88888888/224/3221225957/1.m3u8
- 卫视频道 - 云南卫视: http://39.135.133.171:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
- 🐼移动专区 - 云南卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226444/.m3u8
- 卫视频道 - 云南卫视: http://39.135.133.171:80/wh7f454c46tw4024023365_-2038334106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
- 🐼移动专区 - 云南卫视: http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8
- 卫视频道 - 云南卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
- 卫视频道 - 天津卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
- 🐼移动专区 - 天津卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226395/.m3u8
- 卫视频道 - 天津卫视: http://39.134.65.106/PLTV/88888888/224/3221225972/1.m3u8
- 🐼移动专区 - 天津卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225740/.m3u8
- 卫视频道 - 天津卫视: http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
- 卫视频道 - 天津卫视: http://39.134.65.106/PLTV/88888888/224/3221226003/1.m3u8
- 卫视频道 - 天津卫视: http://39.135.133.159:80/wh7f454c46tw3657844224_60899006/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
- 🐼移动专区 - 天津卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226459/.m3u8
- 卫视频道 - 天津卫视: http://39.134.65.106/PLTV/88888888/224/3221225665/1.m3u8
- 卫视频道 - 安徽卫视: http://39.135.133.175:80/wh7f454c46tw3709528297_192205171/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
- 卫视频道 - 安徽卫视: http://39.134.65.106/PLTV/88888888/224/3221225923/1.m3u8
- 🐼移动专区 - 安徽卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226498/.m3u8
- 🐼移动专区 - 安徽卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226391/.m3u8
- 卫视频道 - 安徽卫视: http://39.134.65.106/PLTV/88888888/224/3221225925/1.m3u8
- 卫视频道 - 安徽卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
- 卫视频道 - 安徽卫视: http://118.89.87.74:88/live.php?id=安徽卫视
- 卫视频道 - 山东卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
- 卫视频道 - 山东卫视: http://39.134.65.106/PLTV/88888888/224/3221225952/1.m3u8
- 🐼移动专区 - 山东卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226507/.m3u8
- 卫视频道 - 山东卫视: http://39.135.133.166:80/wh7f454c46tw3755349095_2061760373/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
- 🐼移动专区 - 山东卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226456/.m3u8
- 卫视频道 - 山东卫视: http://39.134.65.106/PLTV/88888888/224/3221226034/1.m3u8
- 卫视频道 - 辽宁卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
- 🐼移动专区 - 辽宁卫视: http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8
- 🐼移动专区 - 辽宁卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225619/.m3u8
- 卫视频道 - 辽宁卫视: http://39.134.65.106/PLTV/88888888/224/3221226089/1.m3u8
- 卫视频道 - 辽宁卫视: http://39.134.65.106/PLTV/88888888/224/3221225499/1.m3u8
- 🐼移动专区 - 辽宁卫视: http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226546/.m3u8
- 卫视频道 - 辽宁卫视: http://39.135.133.156:80/wh7f454c46tw184692818_-453693247/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
- 🐼移动专区 - 辽宁卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226254/.m3u8
- 卫视频道 - 辽宁卫视: http://39.134.65.106/PLTV/88888888/224/3221225944/1.m3u8
- 🐼移动专区 - 黑龙江卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226421/.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226099/1.m3u8
- 🐼移动专区 - 黑龙江卫视: http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226327/.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221225985/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226117/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226006/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226060/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226115/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226068/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226122/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
- 卫视频道 - 黑龙江卫视: http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226327/index.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.106/PLTV/88888888/224/3221226056/1.m3u8
- 卫视频道 - 黑龙江卫视: http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
- 卫视频道 - 黑龙江卫视: http://39.134.65.173/PLTV/88888888/224/3221225994/1.m3u8
- 卫视频道 - 吉林卫视: http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
- 卫视频道 - 吉林卫视: http://39.135.133.179:80/wh7f454c46tw3546683493_-1673996808/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
- 🐼移动专区 - 吉林卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226386/.m3u8
- 卫视频道 - 吉林卫视: http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
- 🐼移动专区 - 吉林卫视: http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226397/.m3u8
- 卫视频道 - 吉林卫视: http://39.134.65.173/PLTV/88888888/224/3221226013/1.m3u8
- 卫视频道 - 吉林卫视: http://39.134.65.106/PLTV/88888888/224/3221225981/1.m3u8
- 卫视频道 - 吉林卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
- 卫视频道 - 吉林卫视: http://39.134.65.106/PLTV/88888888/224/3221226028/1.m3u8
- 卫视频道 - 内蒙古卫视: http://39.134.65.106/PLTV/88888888/224/3221226017/1.m3u8
- 卫视频道 - 内蒙古卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
- 卫视频道 - 内蒙古卫视: http://39.135.133.156:80/wh7f454c46tw4088843405_-845342279/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
- 卫视频道 - 内蒙古卫视: http://39.135.133.156:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
- 🐼移动专区 - 内蒙古卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225634/.m3u8
- 卫视频道 - 内蒙古卫视: http://39.134.65.106/PLTV/88888888/224/3221225577/1.m3u8
- 🐼移动专区 - 内蒙古卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226389/.m3u8
- 🐼移动专区 - 内蒙古卫视: http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
- 卫视频道 - 内蒙古卫视: http://118.89.87.74:88/live.php?id=内蒙古卫视
- 🐼移动专区 - 宁夏卫视: http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
- 卫视频道 - 宁夏卫视: http://39.135.133.157:80/wh7f454c46tw4147911576_-61336847/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
- 🐼移动专区 - 宁夏卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226454/.m3u8
- 卫视频道 - 宁夏卫视: http://39.134.65.106/PLTV/88888888/224/3221225579/1.m3u8
- 🐼移动专区 - 宁夏卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225632/.m3u8
- 卫视频道 - 宁夏卫视: http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
- 卫视频道 - 宁夏卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
- 卫视频道 - 山西卫视: http://39.135.133.159:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
- 卫视频道 - 山西卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
- 🐼移动专区 - 山西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226392/.m3u8
- 卫视频道 - 山西卫视: http://39.134.65.106/PLTV/88888888/224/3221225496/1.m3u8
- 卫视频道 - 山西卫视: http://39.134.65.106/PLTV/88888888/224/3221226009/1.m3u8
- 卫视频道 - 山西卫视: http://39.135.133.159:80/wh7f454c46tw4203650295_-39484576/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
- 🐼移动专区 - 山西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225624/.m3u8
- 卫视频道 - 陕西卫视: http://39.134.65.106/PLTV/88888888/224/3221225567/1.m3u8
- 卫视频道 - 陕西卫视: http://39.135.133.156:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
- 🐼移动专区 - 陕西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225625/.m3u8
- 卫视频道 - 陕西卫视: http://39.134.65.106/PLTV/88888888/224/3221225989/1.m3u8
- 卫视频道 - 陕西卫视: http://39.135.133.156:80/wh7f454c46tw239033902_328202299/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
- 卫视频道 - 陕西卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
- 🐼移动专区 - 陕西卫视: http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
- 🐼移动专区 - 陕西卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226457/.m3u8
- 卫视频道 - 陕西卫视: http://118.89.87.74:88/live.php?id=陕西卫视
- 🐼移动专区 - 甘肃卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225633/.m3u8
- 卫视频道 - 甘肃卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
- 卫视频道 - 甘肃卫视: http://39.134.65.106/PLTV/88888888/224/3221226048/1.m3u8
- 卫视频道 - 甘肃卫视: http://39.135.133.172:80/wh7f454c46tw79483498_461897096/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
- 卫视频道 - 甘肃卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/1.m3u8
- 卫视频道 - 甘肃卫视: http://39.135.133.172:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
- 卫视频道 - 甘肃卫视: http://39.134.65.106/PLTV/88888888/224/3221225584/1.m3u8
- 卫视频道 - 青海卫视: http://39.134.65.106/PLTV/88888888/224/3221225948/1.m3u8
- 🐼移动专区 - 青海卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225628/.m3u8
- 卫视频道 - 青海卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
- 卫视频道 - 青海卫视: http://39.134.65.106/PLTV/88888888/224/3221225573/1.m3u8
- 🐼移动专区 - 青海卫视: http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8
- 🐼移动专区 - 青海卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226323/.m3u8
- 卫视频道 - 青海卫视: http://39.135.133.156:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
- 卫视频道 - 青海卫视: http://39.135.133.156:80/wh7f454c46tw293288267_-1566141978/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
- 🐼移动专区 - 新疆卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225635/.m3u8
- 卫视频道 - 新疆卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/1.m3u8
- 🐼移动专区 - 新疆卫视: http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8
- 卫视频道 - 新疆卫视: http://39.134.65.106/PLTV/88888888/224/3221225582/1.m3u8
- 卫视频道 - 新疆卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
- 卫视频道 - 新疆卫视: http://39.135.133.156:80/wh7f454c46tw23648071_-292901457/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
- 卫视频道 - 新疆卫视: http://39.134.65.106/PLTV/88888888/224/3221225999/1.m3u8
- 🐼移动专区 - 新疆卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226460/.m3u8
- 卫视频道 - 新疆卫视: http://118.89.87.74:88/live.php?id=新疆卫视
- 卫视频道 - 西藏卫视: http://39.135.133.162:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
- 卫视频道 - 西藏卫视: http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8
- 卫视频道 - 西藏卫视: http://39.135.133.162:80/wh7f454c46tw131822036_-639406571/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
- 卫视频道 - 西藏卫视: http://39.134.65.106/PLTV/88888888/224/3221225951/1.m3u8
- 🐼移动专区 - 西藏卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225638/.m3u8
- 卫视频道 - 西藏卫视: http://39.134.65.106/PLTV/88888888/224/3221225570/1.m3u8
- 🐼移动专区 - 西藏卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226433/.m3u8
- 卫视频道 - 西藏卫视: http://118.89.87.74:88/live.php?id=西藏卫视
- 卫视频道 - 兵团卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
- 🐼移动专区 - 兵团卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226439/.m3u8
- 卫视频道 - 兵团卫视: http://39.134.65.106/PLTV/88888888/224/3221226005/1.m3u8
- 🐼移动专区 - 兵团卫视: http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8
- 卫视频道 - 兵团卫视: http://39.135.133.160:80/wh7f454c46tw456398101_-1639517617/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
- 卫视频道 - 延边卫视: http://39.134.65.181/PLTV/88888888/224/3221226040/1.m3u8
- 卫视频道 - 延边卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
- 🐼移动专区 - 延边卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226516/.m3u8
- 卫视频道 - 延边卫视: http://39.134.65.106/PLTV/88888888/224/3221226040/1.m3u8
- 卫视频道 - 延边卫视: http://39.135.133.174:80/wh7f454c46tw378508842_-1832718255/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
- 卫视频道 - 安多卫视: http://39.134.65.106/PLTV/88888888/224/3221225531/1.m3u8
- 🐼移动专区 - 安多卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225659/.m3u8
- 卫视频道 - 安多卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
- 🐼移动专区 - 康巴卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225660/.m3u8
- 卫视频道 - 康巴卫视: http://39.134.65.106/PLTV/88888888/224/3221225527/1.m3u8
- 卫视频道 - 康巴卫视: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
- 卫视频道 - 山东教育卫视: http://39.134.65.106/PLTV/88888888/224/3221225558/1.m3u8
- 卫视频道 - 山东教育卫视: http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
- 卫视频道 - 山东教育卫视: http://8.138.7.223/tv/sdjy.m3u8
- 🐼移动专区 - 山东教育卫视: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225655/.m3u8
- 🐼移动专区 - CETV1: http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8
- 卫视频道 - 中国教育1台: http://39.134.65.106/PLTV/88888888/224/3221225563/1.m3u8
- 🐼移动专区 - CETV1: http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225652/.m3u8
- 卫视频道 - 中国教育1台: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
- 卫视频道 - 中国教育2台: http://39.134.65.106/PLTV/88888888/224/3221226064/1.m3u8
- 卫视频道 - 中国教育2台: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
- 卫视频道 - 中国教育4台: http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
- 🐼移动专区 - CETV4: http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225783/.m3u8
